zip_code,total_students,number_overweight,%overweight,number_obese,%obese,Num_farmersmarkets,#_of_retail_stores,Median,Mean,Pop,total_students_vs_number_overweight,total_students_vs_%overweight,total_students_vs_number_obese,total_students_vs_%obese,total_students_vs_Num_farmersmarkets,total_students_vs_#_of_retail_stores,total_students_vs_Median,total_students_vs_Mean,total_students_vs_Pop,number_overweight_vs_%overweight,number_overweight_vs_number_obese,number_overweight_vs_%obese,number_overweight_vs_Num_farmersmarkets,number_overweight_vs_#_of_retail_stores,number_overweight_vs_Median,number_overweight_vs_Mean,number_overweight_vs_Pop,%overweight_vs_number_obese,%overweight_vs_%obese,%overweight_vs_Num_farmersmarkets,%overweight_vs_#_of_retail_stores,%overweight_vs_Median,%overweight_vs_Mean,%overweight_vs_Pop,number_obese_vs_%obese,number_obese_vs_Num_farmersmarkets,number_obese_vs_#_of_retail_stores,number_obese_vs_Median,number_obese_vs_Mean,number_obese_vs_Pop,%obese_vs_Num_farmersmarkets,%obese_vs_#_of_retail_stores,%obese_vs_Median,%obese_vs_Mean,%obese_vs_Pop,Num_farmersmarkets_vs_#_of_retail_stores,Num_farmersmarkets_vs_Median,Num_farmersmarkets_vs_Mean,Num_farmersmarkets_vs_Pop,#_of_retail_stores_vs_Median,#_of_retail_stores_vs_Mean,#_of_retail_stores_vs_Pop,Median_vs_Mean,Median_vs_Pop,Mean_vs_Pop
10310,,,,,,,,65263.1506,77595.8957,22793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8410644662485673,2.863297968674593,3.404373961303909
10312,,,,,,,,84524.3656,99002.3527,55963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8537611813744301,1.5103615889069564,1.769068003859693
10314,,,,,,1,,78413.7436,90427.5476,85260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2752866450314456e-05,1.105857702150047e-05,1.172882946281961e-05,,,,0.8671444231447896,0.9197014262256626,1.0606092845414028
10451,,,,,,1,,22970.4247,30636.7225,37570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35342407926833e-05,3.264056721472083e-05,2.6616981634282673e-05,,,,0.7497676913710336,0.611403372371573,0.8154570801171147
10452,,,,,,3,,27673.4674,35200.996,71254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010840708743278046,8.522486125108505e-05,4.2102899486344624e-05,,,,0.7861558065004752,0.3883777387936116,0.49402133213573973
10453,,,,,,1,,26324.188,35179.332,77913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79878763971751e-05,2.8425781365035584e-05,1.283482859086417e-05,,,,0.7482856127000932,0.33786644077368344,0.4515206961611028
10454,,,,,,2,,18024.1362,28294.0413,30078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011096232173389812,7.068626142141102e-05,6.649378283130527e-05,,,,0.6370294016641589,0.599246499102334,0.9406889188110912
10455,,,,,,3,5,22828.7877,33950.7416,37013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0001314130228649855,8.836331280610377e-05,8.105260313943749e-05,0.00021902170477497584,0.00014727218801017294,0.0001350876718990625,0.6724091028397448,0.6167775565341908,0.9172653283981305
10456,,,,,,1,1,21955.2481,30836.9021,75975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.5547196526556215e-05,3.242867901442019e-05,1.316222441592629e-05,4.5547196526556215e-05,3.242867901442019e-05,1.316222441592629e-05,0.7119796933168588,0.2889799025995393,0.4058822257321487
10457,,,,,,2,,25474.4498,34687.9858,68492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.851003714317709e-05,5.765685017087386e-05,2.9200490568241545e-05,,,,0.7343882676520237,0.37193321555802134,0.5064531010920984
10458,,,,,,2,1,25642.1721,34873.0857,77840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.799651262772704e-05,5.7350818255810376e-05,2.5693730729701953e-05,3.899825631386352e-05,2.8675409127905188e-05,1.2846865364850977e-05,0.7352997758956558,0.329421532631038,0.4480098368448099
